Moisture,ADC,Temperature,Humidity
7.16,2944,30.3,57
29.43,2831,30.3,57
17.77,2899,30.3,57
6.64,2946,30.3,57
29.82,2828,30.3,57
17.77,2899,30.3,57
7.42,2943,30.3,57
28.05,2841,30.3,57
17.77,2899,30.9,57
4.76,2953,30.9,57
30.7,2821,30.9,57
17.14,2902,30.6,57
11.2,2928,30.6,57
29.3,2832,30.6,57
17.77,2899,30.5,57
3.67,2957,30.5,57
20.21,2887,30.5,57
17.56,2900,30.5,57
6.37,2947,30.5,57
28.61,2837,30.5,57
17.35,2901,30.5,57
11.2,2928,30.5,57
28.47,2838,30.5,57
16.92,2903,30.4,57
6.64,2946,30.4,57
28.75,2836,30.4,57
17.35,2901,30.4,57
8.71,2938,30.4,57
27.31,2846,30.4,57
18.61,2895,30.3,57
2.83,2960,30.3,57
30.58,2822,30.3,57
14.49,2914,30.3,57
3.94,2956,30.3,57
26.39,2852,30.3,57
17.77,2899,30.3,57
11.2,2928,30.3,57
28.89,2835,30.3,57
17.56,2900,30.9,57
8.71,2938,30.9,57
29.95,2827,30.9,57
16.92,2903,30.2,57
4.49,2954,30.2,57
26.7,2850,30.2,57
17.77,2899,30.3,57
9.47,2935,30.3,57
29.03,2834,30.3,57
20.99,2883,30.7,57
8.96,2937,30.7,57
29.3,2832,30.7,57
17.56,2900,30,57
1.42,2965,30,57
26.86,2849,30,57
18.19,2897,30.2,57
6.9,2945,30.2,57
27.01,2848,30.2,57
17.56,2900,30.9,57
8.46,2939,30.9,57
30.82,2820,30.9,57
17.35,2901,30.6,57
13.34,2919,30.6,57
29.3,2832,30.6,57
17.35,2901,30,57
7.68,2942,30,57
29.69,2829,30,57
17.77,2899,30.8,57
7.68,2942,30.8,57
27.76,2843,30.8,57
17.98,2898,30.2,57
3.11,2959,30.2,57
28.47,2838,30.2,57
15.17,2911,30.7,57
-19.19,3029,30.7,57
28.75,2836,30.7,57
17.35,2901,30,57
10.47,2931,30,57
29.3,2832,30,57
17.35,2901,30.8,57
8.96,2937,30.8,57
27.9,2842,30.8,57
17.35,2901,30,57
11.2,2928,30,57
24.6,2863,30,57
17.98,2898,30.2,57
8.71,2938,30.2,57
27.9,2842,30.2,57
17.14,2902,30.3,57
-10.91,3005,30.3,57
31.06,2818,30.3,57
15.62,2909,30.3,57
1.42,2965,30.3,57
29.3,2832,30.3,57
19.62,2890,30.7,57
9.97,2933,30.7,57
29.3,2832,30.7,57
17.14,2902,30.5,57
32.99,2800,30.5,57
28.33,2839,30.5,57
15.17,2911,30.5,57
-3.9,2983,30.5,57
-35.25,3071,30.5,57
16.92,2903,30.5,57
6.64,2946,30.5,57
29.3,2832,30.5,57
17.35,2901,30.1,57
7.94,2941,30.1,57
-35.25,3071,30.1,57
16.92,2903,30.2,57
3.39,2958,30.2,57
34.48,2783,30.2,57
18.61,2895,30.4,57
6.11,2948,30.4,57
25.92,2855,30.4,57
17.77,2899,30.3,57
9.72,2934,30.3,57
29.3,2832,30.3,57
17.56,2900,30.3,57
-7.98,2996,30.3,57
27.16,2847,30.3,57
16.49,2905,30.3,57
6.37,2947,30.3,57
29.43,2831,30.3,57
17.77,2899,30.3,57
5.84,2949,30.3,57
27.46,2845,30.3,57
17.56,2900,30.7,57
7.68,2942,30.7,57
28.47,2838,30.7,57
17.77,2899,30.5,57
7.42,2943,30.5,57
29.43,2831,30.5,57
17.14,2902,30.5,57
10.71,2930,30.5,57
27.46,2845,30.5,57
17.35,2901,30.4,57
-32.43,3064,30.4,57
29.16,2833,30.4,57
18.4,2896,30.3,57
6.64,2946,30.3,57
29.3,2832,30.3,57
17.77,2899,30.9,57
20.21,2887,30.9,57
29.56,2830,30.9,57
17.14,2902,30.2,57
9.47,2935,30.2,57
29.3,2832,30.2,57
16.06,2907,30.4,57
5.3,2951,30.4,57
36.47,2749,30.4,57
26.7,2850,30.3,57
8.71,2938,30.3,57
29.16,2833,30.3,57
17.77,2899,30.3,57
3.11,2959,30.3,57
29.16,2833,30.3,57
17.98,2898,30.7,57
6.11,2948,30.7,57
29.3,2832,30.7,57
17.35,2901,30.6,57
7.42,2943,30.6,57
33.04,2630,30.6,57
16.71,2904,30.5,57
3.11,2959,30.5,57
27.61,2844,30.5,57
17.35,2901,30.5,57
23.21,2871,30.5,57
27.46,2845,30.5,57
16.92,2903,30.5,57
1.7,2964,30.5,57
12.16,2924,30.5,57
17.77,2899,30.5,57
9.47,2935,30.5,57
26.86,2849,30.5,57
17.14,2902,30.4,57
2.83,2960,30.4,57
28.33,2839,30.4,57
17.56,2900,30.3,57
8.46,2939,30.3,57
29.3,2832,30.3,57
17.35,2901,30.3,57
8.71,2938,30.3,57
29.3,2832,30.3,57
17.35,2901,30.7,57
4.76,2953,30.7,57
27.46,2845,30.7,57
17.77,2899,30.6,57
8.96,2937,30.6,57
29.3,2832,30.6,57
18.81,2894,30.5,57
8.2,2940,30.5,57
28.05,2841,30.5,57
18.19,2897,30.5,57
3.39,2958,30.5,57
29.95,2827,30.5,57
19.42,2891,30.4,57
9.47,2935,30.4,57
29.3,2832,30.4,57
17.14,2902,30.3,57
4.22,2955,30.3,57
29.3,2832,30.3,57
16.28,2906,30.3,57
8.2,2940,30.3,57
28.89,2835,30.3,57
17.77,2899,30.4,57
-35.25,3071,30.4,57
28.75,2836,30.4,57
17.35,2901,30.3,57
7.42,2943,30.3,57
27.76,2843,30.3,57
17.35,2901,30.3,57
6.64,2946,30.3,57
28.89,2835,30.3,57
17.14,2902,30.3,57
4.22,2955,30.3,57
29.3,2832,30.3,57
18.19,2897,30.3,57
8.2,2940,30.3,57
36.7,2687,30.3,57
17.77,2899,30.7,57
9.72,2934,30.7,57
31.85,2811,30.7,57
17.35,2901,30,57
5.3,2951,30,57
31.4,2815,30,57
18.4,2896,30.6,57
23.92,2867,30.6,57
28.89,2835,30.6,57
17.98,2898,30.5,57
10.96,2929,30.5,57
6.64,2946,30.5,57
17.35,2901,30.1,57
7.16,2944,30.1,57
29.56,2830,30.1,57
17.56,2900,30.2,57
8.46,2939,30.2,57
32.28,2807,30.2,57
17.98,2898,30.3,57
10.71,2930,30.3,57
-109.91,2207,30.3,57
18.19,2897,30.3,57
6.9,2945,30.3,57
27.76,2843,30.3,57
17.98,2898,30.4,57
11.2,2928,30.4,57
29.3,2832,30.4,57
17.77,2899,30.5,57
8.46,2939,30.5,57
29.3,2832,30.5,57
18.19,2897,30.1,57
4.22,2955,30.1,57
27.46,2845,30.1,57
20.61,2885,30.8,57
7.42,2943,30.8,57
29.3,2832,30.8,57
18.4,2896,30.6,57
21.75,2879,30.6,57
27.46,2845,30.6,57
17.14,2902,30.1,57
2.55,2961,30.1,57
30.45,2823,30.1,57
17.35,2901,30.3,57
6.64,2946,30.3,57
29.56,2830,30.3,57
19.42,2891,30.4,57
21.75,2879,30.4,57
20.21,2887,30.4,57
5.03,2952,30.4,57
9.47,2935,30.4,57
30.08,2826,30.4,57
17.98,2898,30.1,57
5.84,2949,30.1,57
29.3,2832,30.1,57
18.19,2897,30.8,57
6.37,2947,30.8,57
27.31,2846,30.8,57
17.14,2902,30.2,57
6.9,2945,30.2,57
29.43,2831,30.2,57
16.28,2906,30.7,57
6.9,2945,30.7,57
16.38,2524,30.7,57
18.4,2896,30.2,57
-1.49,2975,30.2,57
29.03,2834,30.2,57
17.35,2901,30.3,57
4.22,2955,30.3,57
29.3,2832,30.3,57
17.35,2901,30.9,57
14.27,2915,30.9,57
30.45,2823,30.9,57
18.19,2897,30.2,57
-63.11,3134,30.2,57
30.2,2825,30.2,57
17.56,2900,30.7,57
2.83,2960,30.7,57
26.86,2849,30.7,57
17.35,2901,30.2,57
6.37,2947,30.2,57
29.16,2833,30.2,57
21.56,2880,30.7,57
3.67,2957,30.7,57
35.52,2768,30.7,57
16.06,2907,30.2,57
7.16,2944,30.2,57
29.69,2829,30.2,57
17.35,2901,30.9,57
3.67,2957,30.9,57
29.43,2831,30.9,57
16.06,2907,30.6,57
8.46,2939,30.6,57
29.16,2833,30.6,57
17.98,2898,30,57
9.47,2935,30,57
27.46,2845,30,57
17.35,2901,30.8,57
13.58,2918,30.8,57
27.46,2845,30.8,57
18.19,2897,30.6,57
7.16,2944,30.6,57
27.9,2842,30.6,57
17.35,2901,30.1,57
8.71,2938,30.1,57
27.76,2843,30.1,57
16.49,2905,30.7,57
5.3,2951,30.7,57
24.26,2865,30.7,57
17.35,2901,30.2,57
-59.79,3127,30.2,57
29.03,2834,30.2,57
16.92,2903,30.7,57
6.37,2947,30.7,57
22.12,2877,30.7,57
17.77,2899,30.2,57
7.94,2941,30.2,57
27.16,2847,30.2,57
17.77,2899,30.3,57
11.44,2927,30.3,57
29.56,2830,30.3,57
17.35,2901,30.9,57
7.68,2942,30.9,57
29.43,2831,30.9,57
-9.6,3001,30.2,57
7.94,2941,30.2,57
29.3,2832,30.2,57
9.97,2933,30.7,57
-105.02,3214,30.7,57
29.16,2833,30.7,57
11.92,2925,30.2,57
-14.28,3015,30.2,57
29.03,2834,30.2,57
17.35,2901,30.3,57
36.3,2753,30.3,57
29.03,2834,30.3,57
19.42,2891,30.4,57
7.16,2944,30.4,57
27.76,2843,30.4,57
17.35,2901,30.1,57
5.3,2951,30.1,57
29.03,2834,30.1,57
7.68,2942,30.7,57
7.42,2943,30.7,57
28.89,2835,30.7,57
19.01,2893,30.2,57
5.3,2951,30.2,57
28.33,2839,30.2,57
18.4,2896,30.3,57
11.2,2928,30.3,57
29.3,2832,30.3,57
18.19,2897,30.3,57
0.56,2968,30.3,57
30.94,2819,30.3,57
17.98,2898,30.3,57
5.84,2949,30.3,57
-11.58,3007,30.3,57
17.98,2898,30.3,57
4.49,2954,30.3,57
28.61,2837,30.3,57
18.81,2894,30.3,57
7.42,2943,30.3,57
26.7,2850,30.3,57
17.56,2900,30.1,57
7.42,2943,30.1,57
27.9,2842,30.1,57
17.98,2898,30.9,57
11.68,2926,30.9,57
30.58,2822,30.9,57
18.4,2896,30.2,57
10.96,2929,30.2,57
26.08,2854,30.2,57
18.4,2896,30.9,57
6.9,2945,30.9,57
36.21,2755,30.9,57
18.19,2897,30.2,57
10.71,2930,30.2,57
27.9,2842,30.2,57
17.14,2902,30.9,57
-106.16,3216,30.9,57
29.95,2827,30.9,57
16.92,2903,30.8,57
11.2,2928,30.8,57
27.01,2848,30.8,57
17.98,2898,30.2,57
10.22,2932,30.2,57
30.45,2823,30.2,57
18.19,2897,30.4,57
9.97,2933,30.4,57
29.3,2832,30.4,57
17.98,2898,30.4,57
16.28,2906,30.4,57
30.7,2821,30.4,57
27.61,2844,30.5,57
8.96,2937,30.5,57
26.55,2851,30.5,57
16.28,2906,30.8,57
9.47,2935,30.8,57
29.43,2831,30.8,57
19.22,2892,30.2,57
11.2,2928,30.2,57
29.3,2832,30.2,57
17.35,2901,30.3,57
-25.44,3046,30.3,57
28.47,2838,30.3,57
18.4,2896,30.3,57
2.55,2961,30.3,57
28.33,2839,30.3,57
16.49,2905,30.6,57
7.16,2944,30.6,57
-121.41,3242,30.6,57
16.92,2903,30.8,57
8.96,2937,30.8,57
27.31,2846,30.8,57
17.56,2900,30.2,57
7.42,2943,30.2,57
29.3,2832,30.2,57
10.47,2931,30.3,57
17.77,2899,30.3,57
29.16,2833,30.3,57
17.56,2900,30.3,57
19.42,2891,30.3,57
27.16,2847,30.3,57
17.77,2899,30.4,57
8.71,2938,30.4,57
17.77,2899,30.4,57
17.98,2898,30.1,57
3.39,2958,30.1,57
29.3,2832,30.1,57
17.77,2899,30.9,57
6.64,2946,30.9,57
36.7,2687,30.9,57
16.06,2907,30.2,57
8.46,2939,30.2,57
34.56,2782,30.2,57
17.77,2899,30.3,57
5.3,2951,30.3,57
28.75,2836,30.3,57
17.14,2902,30.5,57
8.46,2939,30.5,57
31.29,2816,30.5,57
17.98,2898,30.1,57
10.71,2930,30.1,57
29.3,2832,30.1,57
16.92,2903,30.7,57
7.42,2943,30.7,57
29.03,2834,30.7,57
19.01,2893,30.8,57
7.16,2944,30.8,57
28.89,2835,30.8,57
17.77,2899,30.2,57
7.16,2944,30.2,57
28.61,2837,30.2,57
17.35,2901,30.3,57
6.9,2945,30.3,57
-157.55,3299,30.3,57
17.98,2898,30.4,57
8.46,2939,30.4,57
27.9,2842,30.4,57
15.62,2909,30.4,57
11.44,2927,30.4,57
28.33,2839,30.4,57
17.77,2899,30.4,57
6.9,2945,30.4,57
29.3,2832,30.4,57
18.81,2894,30.4,57
9.97,2933,30.4,57
29.56,2830,30.4,57
17.35,2901,30.4,57
5.84,2949,30.4,57
29.03,2834,30.4,57
18.4,2896,30.1,57
-2.09,2977,30.1,57
29.3,2832,30.1,57
26.24,2853,30.3,57
6.64,2946,30.3,57
27.31,2846,30.3,57
17.56,2900,30.3,57
14.27,2915,30.3,57
29.16,2833,30.3,57
18.4,2896,30.3,57
12.4,2923,30.3,57
21.37,2881,30.3,57
17.98,2898,30.4,57
7.94,2941,30.4,57
28.89,2835,30.4,57
17.77,2899,30.4,57
5.03,2952,30.4,57
27.46,2845,30.4,57
17.77,2899,30.4,57
-1.2,2974,30.4,57
28.89,2835,30.4,57
18.19,2897,30.4,57
9.72,2934,30.4,57
36.79,2690,30.4,57
18.4,2896,30.3,57
7.42,2943,30.3,57
27.76,2843,30.3,57
17.35,2901,30.3,57
6.9,2945,30.3,57
28.33,2839,30.3,57
17.77,2899,30.4,57
7.68,2942,30.4,57
29.3,2832,30.4,57
17.77,2899,30.3,57
7.16,2944,30.3,57
32.39,2806,30.3,57
17.98,2898,30.3,57
9.72,2934,30.3,57
29.3,2832,30.3,57
17.14,2902,30.3,57
5.3,2951,30.3,57
16.71,2904,30.3,57
16.71,2904,30.3,57
7.42,2943,30.3,57
27.76,2843,30.3,57
17.56,2900,30.9,57
6.64,2946,30.9,57
27.31,2846,30.9,57
17.77,2899,30.2,57
9.47,2935,30.2,57
-534.09,1714,30.2,57
17.77,2899,30.9,57
7.42,2943,30.9,57
30.08,2826,30.9,57
17.77,2899,30.6,57
7.16,2944,30.6,57
28.61,2837,30.6,57
16.49,2905,30,57
8.2,2940,30,57
17.77,2899,30,57
16.92,2903,30.2,57
7.94,2941,30.2,57
28.33,2839,30.2,57
17.77,2899,30.9,57
5.57,2950,30.9,57
30.45,2823,30.9,57
17.35,2901,30.2,57
7.42,2943,30.2,57
29.95,2827,30.2,57
17.77,2899,30.9,57
3.67,2957,30.9,57
25.6,2857,30.9,57
16.92,2903,30.2,57
6.9,2945,30.2,57
27.46,2845,30.2,57
17.77,2899,30.7,57
6.11,2948,30.7,57
29.43,2831,30.7,57
14.95,2912,30,57
9.72,2934,30,57
28.33,2839,30,57
17.98,2898,30.2,57
6.64,2946,30.2,57
26.24,2853,30.2,57
20.61,2885,30.9,57
3.67,2957,30.9,57
27.61,2844,30.9,57
17.14,2902,30.8,57
-88.45,3184,30.8,57
29.3,2832,30.8,57
17.35,2901,30,57
6.37,2947,30,57
30.58,2822,30,57
17.77,2899,30.8,57
11.2,2928,30.8,57
29.3,2832,30.8,57
17.77,2899,30.6,57
3.94,2956,30.6,57
30.08,2826,30.6,57
18.19,2897,30.5,57
3.11,2959,30.5,57
27.31,2846,30.5,57
17.14,2902,30.1,57
5.84,2949,30.1,57
26.7,2850,30.1,57
17.14,2902,30.8,57
7.42,2943,30.8,57
26.24,2853,30.8,57
13.58,2918,30.6,57
4.22,2955,30.6,57
28.89,2835,30.6,57
17.35,2901,30.5,57
7.16,2944,30.5,57
28.47,2838,30.5,57
29.56,2830,30.5,57
0.56,2968,30.5,57
28.33,2839,30.5,57
17.77,2899,30.5,57
10.96,2929,30.5,57
26.55,2851,30.5,57
16.92,2903,30.5,57
7.16,2944,30.5,57
29.95,2827,30.5,57
18.19,2897,30.5,57
7.16,2944,30.5,57
27.31,2846,30.5,57
17.77,2899,30.5,57
9.97,2933,30.5,57
28.89,2835,30.5,57
17.35,2901,30.1,57
7.94,2941,30.1,57
29.03,2834,30.1,57
17.98,2898,30.7,57
8.96,2937,30.7,57
26.24,2853,30.7,57
17.77,2899,30,57
4.49,2954,30,57
25.27,2859,30,57
24.09,2866,30.8,57
12.64,2922,30.8,57
29.56,2830,30.8,57
18.4,2896,30.6,57
7.16,2944,30.6,57
29.3,2832,30.6,57
17.56,2900,30.1,57
5.84,2949,30.1,57
28.05,2841,30.1,57
17.56,2900,30.8,57
5.84,2949,30.8,57
-41.9,3087,30.8,57
18.4,2896,30.6,57
10.96,2929,30.6,57
27.76,2843,30.6,57
18.4,2896,30.5,57
6.11,2948,30.5,57
29.82,2828,30.5,57
16.92,2903,30.5,57
13.58,2918,30.5,57
26.7,2850,30.5,57
18.19,2897,30.1,57
7.42,2943,30.1,57
30.82,2820,30.1,57
17.14,2902,30.8,57
7.16,2944,30.8,57
28.89,2835,30.8,57
17.98,2898,30.2,57
14.49,2914,30.2,57
31.4,2815,30.2,57
16.92,2903,30.3,57
6.11,2948,30.3,57
29.3,2832,30.3,57
17.77,2899,30.3,57
7.42,2943,30.3,57
30.58,2822,30.3,57
17.35,2901,30.9,57
8.96,2937,30.9,57
29.95,2827,30.9,57
17.35,2901,30.6,57
1.7,2964,30.6,57
36.98,2731,30.6,57
17.77,2899,30.5,57
3.67,2957,30.5,57
28.89,2835,30.5,57
17.77,2899,30.5,57
2.83,2960,30.5,57
26.7,2850,30.5,57
17.14,2902,30.5,57
7.68,2942,30.5,57
27.16,2847,30.5,57
17.98,2898,30.5,57
5.57,2950,30.5,57
24.43,2864,30.5,57
17.35,2901,30.5,57
9.72,2934,30.5,57
15.62,2909,30.5,57
17.77,2899,30.5,57
6.9,2945,30.5,57
29.16,2833,30.5,57
19.01,2893,30.5,57
0.85,2967,30.5,57
29.95,2827,30.5,57
16.92,2903,30.4,57
8.46,2939,30.4,57
28.33,2839,30.4,57
17.35,2901,30.5,57
9.47,2935,30.5,57
29.16,2833,30.5,57
17.77,2899,30.5,57
8.2,2940,30.5,57
28.47,2838,30.5,57
17.35,2901,30.4,57
-15.31,3018,30.4,57
29.3,2832,30.4,57
17.35,2901,30.9,57
6.9,2945,30.9,57
29.3,2832,30.9,57
15.62,2909,30.8,57
9.97,2933,30.8,57
26.24,2853,30.8,57
18.4,2896,30.6,57
11.68,2926,30.6,57
28.61,2837,30.6,57
17.56,2900,30.5,57
8.96,2937,30.5,57
28.47,2838,30.5,57
18.4,2896,30.5,57
6.9,2945,30.5,57
28.05,2841,30.5,57
15.62,2909,30.5,57
35.07,2775,30.5,57
28.05,2841,30.5,57
18.4,2896,30.5,57
8.46,2939,30.5,57
31.4,2815,30.5,57
18.4,2896,30.5,57
5.03,2952,30.5,57
26.55,2851,30.5,57
17.98,2898,30.5,57
7.68,2942,30.5,57
29.3,2832,30.5,57
17.35,2901,30.5,57
10.22,2932,30.5,57
28.05,2841,30.5,57
17.35,2901,30.5,57
9.22,2936,30.5,57
8.71,2938,30.5,57
17.77,2899,30.5,57
7.42,2943,30.5,57
28.47,2838,30.5,57
17.14,2902,30.5,57
2.27,2962,30.5,57
15.17,2911,30.5,57
17.56,2900,30.4,57
5.3,2951,30.4,57
29.3,2832,30.4,57
17.14,2902,30.4,57
14.72,2913,30.4,57
30.58,2822,30.4,57
17.14,2902,30.7,57
7.94,2941,30.7,57
29.82,2828,30.7,57
18.19,2897,30,57
6.37,2947,30,57
28.33,2839,30,57
23.21,2871,30.6,57
7.16,2944,30.6,57
27.31,2846,30.6,57
17.77,2899,30,57
-22.09,3037,30,57
27.46,2845,30,57
8.46,2939,30.8,57
21.94,2878,30.8,57
29.95,2827,30.8,57
,30.6,57,
7.42,2943,30.6,57
12.04,2505,30.6,57
17.98,2898,30.5,57
7.94,2941,30.5,57
28.33,2839,30.5,57
17.98,2898,30.5,57
17.98,2898,30.5,57
29.3,2832,30.5,57
17.98,2898,30.5,57
8.46,2939,30.5,57
28.33,2839,30.5,57
17.35,2901,30.4,57
-59.32,3126,30.4,57
27.31,2846,30.4,57
17.35,2901,30.3,57
5.57,2950,30.3,57
16.71,2904,30.3,57
17.56,2900,30.3,57
7.16,2944,30.3,57
28.89,2835,30.3,57
17.56,2900,30.7,57
9.47,2935,30.7,57
28.61,2837,30.7,57
17.98,2898,30,57
7.94,2941,30,57
-68.93,3146,30,57
17.77,2899,30.2,57
6.37,2947,30.2,57
29.3,2832,30.2,57
13.81,2917,30.9,57
3.67,2957,30.9,57
26.55,2851,30.9,57
16.28,2906,30.6,57
8.46,2939,30.6,57
28.05,2841,30.6,57
21.75,2879,30.5,57
6.37,2947,30.5,57
27.16,2847,30.5,57
18.4,2896,30.5,57
7.94,2941,30.5,57
31.17,2817,30.5,57
17.98,2898,30.1,57
9.97,2933,30.1,57
26.86,2849,30.1,57
17.77,2899,30.8,57
6.64,2946,30.8,57
29.43,2831,30.8,57
18.4,2896,30.6,57
8.71,2938,30.6,57
29.43,2831,30.6,57
17.77,2899,30.4,57
18.19,2897,30.4,57
27.01,2848,30.4,57
16.92,2903,30.4,57
5.84,2949,30.4,57
30.58,2822,30.4,57
17.77,2899,30.9,57
6.9,2945,30.9,57
28.05,2841,30.9,57
17.77,2899,30.6,57
8.71,2938,30.6,57
30.08,2826,30.6,57
17.98,2898,30.4,57
4.22,2955,30.4,57
33.09,2799,30.4,57
17.35,2901,30.7,57
11.2,2928,30.7,57
28.47,2838,30.7,57
16.49,2905,30.5,57
10.96,2929,30.5,57
28.47,2838,30.5,57
17.77,2899,30.9,57
11.44,2927,30.9,57
28.05,2841,30.9,57
17.35,2901,30.6,57
3.11,2959,30.6,57
29.3,2832,30.6,57
17.77,2899,30.3,57
18.61,2895,30.3,57
28.89,2835,30.3,57
18.19,2897,30.8,57
35.1,2655,30.8,57
28.75,2836,30.8,57
17.35,2901,30.1,57
10.71,2930,30.1,57
31.17,2817,30.1,57
17.14,2902,30.2,57
36.7,2687,30.2,57
30.45,2823,30.2,57
17.14,2902,30.9,57
7.42,2943,30.9,57
30.45,2823,30.9,57
16.49,2905,30,57
10.71,2930,30,57
29.95,2827,30,57
17.98,2898,30,57
5.84,2949,30,57
27.01,2848,30,57
17.56,2900,30.3,57
8.46,2939,30.3,57
29.03,2834,30.3,57
17.56,2900,30.8,57
-31.24,3061,30.8,57
25.6,2857,30.8,57
17.77,2899,30.1,57
8.46,2939,30.1,57
27.08,2582,30.1,57
17.35,2901,30.6,57
-546.12,3726,30.6,57
28.61,2837,30.6,57
18.19,2897,30.3,57
6.64,2946,30.3,57
28.47,2838,30.3,57
17.56,2900,30.8,57
7.16,2944,30.8,57
27.31,2846,30.8,57
17.35,2901,30.1,57
10.47,2931,30.1,57
-15.31,3018,30.1,57
16.92,2903,30.2,57
7.94,2941,30.2,57
27.16,2847,30.2,57
17.77,2899,30.5,57
6.37,2947,30.5,57
27.46,2845,30.5,57
17.77,2899,30.3,57
37.06,2703,30.3,57
28.33,2839,30.3,57
17.35,2901,30.8,57
-31.24,3061,30.8,57
29.16,2833,30.8,57
17.77,2899,30.2,57
9.47,2935,30.2,57
29.16,2833,30.2,57
17.77,2899,30.5,57
7.94,2941,30.5,57
29.3,2832,30.5,57
17.35,2901,30,57
6.9,2945,30,57
27.16,2847,30,57
17.56,2900,30.6,57
7.16,2944,30.6,57
28.89,2835,30.6,57
18.19,2897,30.7,57
6.9,2945,30.7,57
29.3,2832,30.7,57
17.98,2898,30.5,57
10.22,2932,30.5,57
33.82,2791,30.5,57
17.98,2898,30.5,57
1.42,2965,30.5,57
27.16,2847,30.5,57
18.4,2896,30.9,57
7.16,2944,30.9,57
29.3,2832,30.9,57
17.35,2901,30.6,57
3.11,2959,30.6,57
27.76,2843,30.6,57
19.01,2893,30.1,57
4.62,2476,30.1,57
27.76,2843,30.1,57
17.14,2902,30.2,57
18.61,2895,30.2,57
30.08,2826,30.2,57
17.35,2901,30.8,57
33.91,2790,30.8,57
28.89,2835,30.8,57
17.98,2898,30,57
8.46,2939,30,57
28.33,2839,30,57
16.92,2903,30.6,57
9.47,2935,30.6,57
27.76,2843,30.6,57
18.4,2896,30.5,57
7.16,2944,30.5,57
29.95,2827,30.5,57
17.35,2901,30.9,57
6.37,2947,30.9,57
30.45,2823,30.9,57
16.49,2905,30.6,57
7.94,2941,30.6,57
29.03,2834,30.6,57
36.02,2759,30.5,57
-392.82,3583,30.5,57
29.3,2832,30.5,57
-1.79,2976,30.4,57
8.71,2938,30.4,57
-282.19,3463,30.4,57
18.4,2896,30.9,57
8.96,2937,30.9,57
21.56,2880,30.9,57
16.92,2903,30,57
7.68,2942,30,57
24.09,2866,30,57
17.77,2899,30.6,57
8.46,2939,30.6,57
-176.66,3327,30.6,57
17.14,2902,30.5,57
5.84,2949,30.5,57
28.47,2838,30.5,57
16.92,2903,30.7,57
4.76,2953,30.7,57
29.3,2832,30.7,57
17.98,2898,30,57
11.2,2928,30,57
24.77,2862,30,57
17.77,2899,30,57
8.71,2938,30,57
29.3,2832,30,57
17.77,2899,30.6,57
5.84,2949,30.6,57
30.08,2826,30.6,57
18.4,2896,30.1,57
7.42,2943,30.1,57
27.31,2846,30.1,57
16.92,2903,30.2,57
8.2,2940,30.2,57
26.08,2854,30.2,57
17.77,2899,30.8,57
10.47,2931,30.8,57
29.43,2831,30.8,57
16.92,2903,30,57
10.22,2932,30,57
29.16,2833,30,57
17.77,2899,30.6,57
17.77,2899,30.6,57
29.16,2833,30.6,57
17.14,2902,30.4,57
5.3,2951,30.4,57
29.3,2832,30.4,57
18.19,2897,30.4,57
10.47,2931,30.4,57
28.33,2839,30.4,57
17.14,2902,30.9,57
9.47,2935,30.9,57
31.85,2811,30.9,57
16.92,2903,30.6,57
7.16,2944,30.6,57
30.2,2825,30.6,57
17.56,2900,30.4,57
-17.76,3025,30.4,57
29.3,2832,30.4,57
16.92,2903,30.1,57
9.47,2935,30.1,57
28.89,2835,30.1,57
17.98,2898,30.6,57
8.2,2940,30.6,57
28.05,2841,30.6,57
17.35,2901,30.5,57
10.96,2929,30.5,57
26.24,2853,30.5,57
17.98,2898,30.9,57
7.16,2944,30.9,57
28.47,2838,30.9,57
18.19,2897,30,57
11.92,2925,30,57
29.16,2833,30,57
17.98,2898,30.6,57
8.46,2939,30.6,57
29.43,2831,30.6,57
17.35,2901,30.5,57
5.3,2951,30.5,57
36.85,2737,30.5,57
17.35,2901,30.4,57
8.71,2938,30.4,57
29.3,2832,30.4,57
24.09,2866,30.7,57
4.76,2953,30.7,57
36.71,2742,30.7,57
18.4,2896,30.5,57
6.37,2947,30.5,57
27.76,2843,30.5,57
17.14,2902,30.7,57
6.37,2947,30.7,57
31.06,2818,30.7,57
17.77,2899,30.1,57
7.94,2941,30.1,57
27.31,2846,30.1,57
18.19,2897,30.6,57
7.42,2943,30.6,57
28.47,2838,30.6,57
20.02,2888,30.4,57
7.68,2942,30.4,57
27.16,2847,30.4,57
17.77,2899,30.7,57
9.47,2935,30.7,57
28.33,2839,30.7,57
17.77,2899,30.5,57
7.94,2941,30.5,57
28.89,2835,30.5,57
17.14,2902,30.9,57
9.47,2935,30.9,57
29.16,2833,30.9,57
23.74,2868,30.6,57
11.68,2926,30.6,57
29.3,2832,30.6,57
18.19,2897,30.9,57
8.46,2939,30.9,57
30.08,2826,30.9,57
17.35,2901,30.6,57
10.47,2931,30.6,57
29.3,2832,30.6,57
18.4,2896,30.7,57
-20.99,3034,30.7,57
26.86,2849,30.7,57
17.77,2899,30.5,57
4.22,2955,30.5,57
27.16,2847,30.5,57
17.56,2900,30.9,57
7.42,2943,30.9,57
30.7,2821,30.9,57
16.92,2903,30,57
6.64,2946,30,57
26.24,2853,30,57
17.56,2900,30.2,57
7.42,2943,30.2,57
27.01,2848,30.2,57
17.35,2901,30.2,57
6.37,2947,30.2,57
31.63,2813,30.2,57
17.77,2899,30.8,57
